Price,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volume_MA_20,Volume_Change,Returns,Close_Lag_1,Close_Lag_7,HL_Range,HL_Range_Pct
2021-11-09,148.11389827574533,148.71088906033273,146.14079981403162,147.8017578125,19530000.0,145.9680145263672,140.58595642089844,122.20089084625243,145.0386532990207,142.61005769546125,63.70289872581473,2.428595603559444,1.797220034502167,0.6313755690572769,142.66219024658204,150.52035021660535,134.80403027655873,15.716319940046617,34937700.0,-0.15278500780843307,-0.0007548238006869212,147.9134063720703,146.935791015625,2.5700892463011087,1.7388759676062182
2021-11-10,146.3938976345835,146.95963047439804,143.45361947712578,144.7994384765625,29970000.0,145.93585510253905,140.6096969604492,122.47356307983398,145.00185101864253,142.7722340496169,56.91052858458568,2.2296169690256136,1.8836994214068565,0.34591754761875704,143.07464904785155,150.4320720007055,135.7172260949976,14.714845905707875,35453500.0,0.5345622119815667,-0.02031315040072945,147.8017578125,142.42091369628906,3.5060109972722557,2.421287702603726
2021-11-11,145.39097096057034,146.42913217183607,144.50863009769796,144.6733856201172,16518000.0,145.92766571044922,140.62063415527345,122.73710430145263,144.95131788040786,142.9130600918762,66.5302588050944,2.0382577885316664,1.9146110948318187,0.12364669369984771,143.30369338989257,150.5546672860044,136.05271949378076,14.501947792223632,34684700.0,-0.4488488488488489,-0.0008705341524215537,144.7994384765625,144.34188842773438,1.9205020741381134,1.3274743422269526
2021-11-12,145.5160161174187,147.73377171558494,144.3205504253786,147.56304931640625,22360000.0,145.99039154052736,140.7276452636719,123.02150535583496,145.3531227167153,143.25750373813767,70.34966772596195,2.095618978577619,1.9508126715809788,0.1448063069966401,143.66645202636718,151.01168713958214,136.32121691315223,14.690470226429909,34289000.0,0.35367477902893807,0.019973706178942452,144.6733856201172,145.49867248535156,3.4132212902063372,2.313059608091774
2021-11-15,147.78388336285937,148.42801853120432,146.46832288502367,147.3387451171875,23508000.0,146.4821746826172,140.82118804931642,123.2884806060791,145.6586030860187,143.55981791436358,67.61108067692217,2.0987851716551233,1.9804071715958078,0.11837800005931554,143.9480239868164,151.40789702481138,136.4881509488214,14.919746075989963,34444600.0,0.051341681574239795,-0.0015200566826034656,147.56304931640625,147.15565490722656,1.9596956461806485,1.3300613118579114
2021-11-16,147.03853742252912,147.6469319540117,146.20780848443775,146.76708984375,18904000.0,146.72469482421874,140.89255889892578,123.54613395690917,145.82913951028505,143.79739361283666,54.225149107703785,2.0317458974483884,1.990674916766324,0.041070980682064384,144.17823638916016,151.6901413844937,136.66633139382662,15.023809990667075,34381600.0,-0.19584822188191253,-0.0038798706544082018,147.3387451171875,147.73574829101562,1.439123469573957,0.9805491620131359
2021-11-17,146.91742834177575,147.44543653660836,146.13584294303453,146.93678283691406,19594000.0,146.868505859375,140.97902587890624,123.76995777130126,145.99954617592027,144.02994096276834,55.65648133128123,1.9696052131519366,1.9864609760434466,-0.01685576289151003,144.48978118896486,151.91162048437442,137.0679418935553,14.843678590819138,34196900.0,0.0365002115954296,0.001156206022376871,146.76708984375,147.9134063720703,1.3095935935738225,0.8912632822697281
2021-11-18,147.1298197269716,149.45128376291623,146.77550224440623,148.71484375,35608000.0,147.02442474365233,141.10403106689452,124.00397457122803,146.41728426424024,144.37697079885956,54.71128280142561,2.0403134653806774,1.997231473910893,0.04308199146978442,144.88442306518556,152.3244471774277,137.44439895294343,14.880048224484256,34662700.0,0.8172910074512605,0.012100856427892603,146.93678283691406,147.8017578125,2.675781518510007,1.7992699659545635
2021-11-19,148.85080652363035,149.83438735066673,147.78238698513604,147.80967712402344,33682000.0,147.0318176269531,141.2638330078125,124.22473152160644,146.63149855036073,144.6312453414643,67.64371445357932,2.0002532088964244,1.9978358209079994,0.002417387988425057,145.4481628417969,151.8622513159748,139.03407436761898,12.828176948355804,33817400.0,-0.05408896877106273,-0.006086592320926676,148.71484375,144.7994384765625,2.052000365530688,1.3882720031983462
2021-11-22,148.2126406962462,148.7059076930002,145.05152784228244,145.20486450195312,30594000.0,146.7609634399414,141.34262725830078,124.43353385925293,146.41201638906725,144.67373564964865,52.704424169392325,1.7382807394185988,1.9459248046101192,-0.20764406519152034,145.88759155273436,150.7007323887949,141.07445071667382,9.626281672121081,33626500.0,-0.09168101656671224,-0.0176227475274483,147.80967712402344,144.6733856201172,3.65437985071776,2.5167062159054634
2021-11-23,145.05697120311882,145.5601728711178,143.03426011932322,144.68875122070312,27218000.0,146.4496627807617,141.40689147949217,124.64202102661133,146.14689867085738,144.6748479141712,47.355656898487794,1.4720507566861727,1.85114999502533,-0.3790992383391574,146.20883865356444,149.49489241256254,142.92278489456635,6.572107517996187,32525600.0,-0.11034843433352948,-0.0035543801030375466,145.20486450195312,147.56304931640625,2.5259127517945785,1.745756135486746
2021-11-24,144.38257946964197,145.1527611600918,143.29033776996786,145.02423095703125,18040000.0,146.4721420288086,141.4404476928711,124.8494338607788,145.97418056103797,144.70072813956827,42.38381203606873,1.273452421469699,1.7356104803142038,-0.4621580588445049,146.20399856567383,149.4970762914727,142.91092083987496,6.586155451597733,29138500.0,-0.3372033213314718,0.00231863039453839,144.68875122070312,147.3387451171875,1.8624233901239506,1.284215318939193
2021-11-26,143.26600240488204,143.47343471608676,140.7787985817031,141.1167449951172,30470000.0,146.1164779663086,141.41212158203126,125.03674598693847,145.22688278166555,144.43524790664597,30.892148735211535,0.7916348750195823,1.5468153592552796,-0.7551804842356973,146.0220718383789,149.98585869627328,142.05828498048453,7.927573715788753,28851700.0,0.6890243902439024,-0.026943676488598634,145.02423095703125,146.76708984375,2.6946361343836713,1.909508424727986
2021-11-29,142.92012308902753,145.20039440867032,142.8144154479387,144.43914794921875,32596000.0,145.80408782958983,141.50602233886718,125.23911190032959,145.10569280744295,144.4355367986884,41.51164828118418,0.6701560087545602,1.3714834891551357,-0.7013274804005756,145.8972396850586,149.8969563509273,141.8975230191899,7.999433331737407,28315500.0,0.06977354775188704,0.023543647879750385,141.1167449951172,146.93678283691406,2.38597896073162,1.6518921598530003
2021-11-30,143.9210829537651,144.90514856073972,140.53963428895196,140.8334197998047,42068000.0,145.15355529785157,141.5691064453125,125.41956108093262,144.44842003703707,144.1687133172896,35.45774892320782,0.2797067197474803,1.1531281352736047,-0.8734214155261244,145.81786499023437,150.1566898685156,141.47904011195314,8.67764975656246,28072700.0,0.2905878021843171,-0.024963648710263464,144.43914794921875,148.71484375,4.3655142717877595,3.099771544277883
2021-12-01,142.92013447496635,144.8560080310681,139.85529413547832,139.99374389648438,34020000.0,144.476220703125,141.6091735839844,125.59384670257569,143.7630852461828,143.85945632315585,38.97589121574414,-0.09637107697304259,0.9032282928242753,-0.9995993697973179,145.60045776367187,150.63125173573187,140.56966379161187,10.061587944119992,28099600.0,-0.19130930873823337,-0.0059621921026551394,140.8334197998047,147.80967712402344,5.000713895589769,3.5720981212470813
2021-12-02,140.19077047992295,142.7856663611963,139.1630285152738,141.89390563964844,29194000.0,143.97193298339843,141.66242126464843,125.7808116531372,143.47551915286982,143.7138599762294,44.10387710314558,-0.23834082335957874,0.6749144695875046,-0.9132552929470833,145.42021942138672,150.71760048542748,140.12283835734596,10.594762128081527,28184600.0,-0.14185773074661967,0.013573190417488279,139.99374389648438,145.20486450195312,3.6226378459224975,2.553060915190038
2021-12-03,142.60352464934857,143.31712699642003,139.2488666887269,140.93661499023438,41230000.0,143.19411010742186,141.67801300048828,125.9672082901001,143.08491851246436,143.50813812541494,34.687991424964906,-0.4232196129505894,0.45528765307988583,-0.8785072660304752,145.1092674255371,150.6997258127114,139.5188090383628,11.180916774348589,28325500.0,0.41227649517024045,-0.006746524067391513,141.89390563964844,144.68875122070312,4.068260307693123,2.8865886327516925
2021-12-06,141.9678386286235,142.77374594125564,139.0990115301262,142.08148193359375,30618000.0,142.6212905883789,141.69667236328124,126.16790195465087,142.93054365417657,143.40245988898374,38.34753787878788,-0.4719162348071677,0.2698468755024751,-0.7417631103096428,144.82655410766603,150.42962404617995,139.2234841691521,11.206139877027852,27938700.0,-0.2573853989813243,0.008123275441507483,140.93661499023438,145.02423095703125,3.6747344111294353,2.58635704042483
2021-12-07,144.5046722790173,146.42467472211027,144.138436129141,146.16513061523438,32240000.0,142.71731719970703,141.81969299316407,126.38755992889405,143.42817241741622,143.60710216500232,48.84552038497871,-0.17892974758609625,0.18009155088476084,-0.35902129847085706,144.73914031982423,150.19197487489606,139.2863057647524,10.905669110143663,28398100.0,0.052975373963028316,0.02874159690669087,142.08148193359375,141.1167449951172,2.286238592969255,1.5641477439564966
2021-12-08,146.48968433680952,147.28022018138094,145.30812099210718,147.07525634765625,24270000.0,142.95596771240236,142.06497009277345,126.60589038848877,143.98926225283776,143.86400247482854,50.2582399164071,0.12525977800922306,0.16912519630965328,-0.043865418300430226,144.70281524658202,150.07888491686623,139.3267455762978,10.75213934056842,28635100.0,-0.24720843672456572,0.006226695304078378,146.16513061523438,144.43914794921875,1.972099189273763,1.3408776147988606
2021-12-09,146.48421241020347,147.98189902251838,146.01178401342344,146.53135681152344,23270000.0,143.10668029785157,142.32867797851563,126.83833911895752,144.3803537234048,144.06158427754667,45.731518519512825,0.3187694458581234,0.1990540462193473,0.11971539963877609,144.78941116333007,150.22747090582547,139.35135142083467,10.876119484990795,28300100.0,-0.04120313143798926,-0.0036981036079049012,147.07525634765625,140.8334197998047,1.9701150090949398,1.3445006256435668
2021-12-10,147.584910934077,147.8603263554127,145.60387655241385,146.8916473388672,24458000.0,143.68417053222657,142.61303985595703,127.071110496521,144.7667065873221,144.27121857838523,48.16628629390136,0.49548800893686007,0.25834083876284986,0.2371471701740102,144.90032424926758,150.41831866242785,139.38232983610732,11.035988826320533,28697100.0,0.05105285775676838,0.002458794726149849,146.53135681152344,139.99374389648438,2.2564498029988442,1.536132138128587
2021-12-13,146.67328207860228,146.86037554582492,144.42626742648753,144.7329559326172,27070000.0,143.71355133056642,142.7973178100586,127.28124031066895,144.76151417890594,144.30542134536537,49.04028464697482,0.4560928335405663,0.29789123771839315,0.15820159582217314,144.75881958007812,150.1325702466272,139.38506891352904,10.747501333098171,28932600.0,0.10679532259383429,-0.014695807728740906,146.8916473388672,141.89390563964844,2.4341081193373952,1.6817925839023382
2021-12-14,142.88836698093175,143.39652088196925,140.15600616019245,142.82781982421875,38446000.0,143.91299133300782,143.00073028564452,127.48312980651855,144.4640227397233,144.195969380836,46.41782539990249,0.2680533588873004,0.2919236619521746,-0.0238703030648742,144.53327331542968,149.82919039231248,139.23735623854688,10.591834153765603,29679500.0,0.42024381233838204,-0.013163111995621812,144.7329559326172,140.93661499023438,3.2405147217768047,2.2688260072617332
2021-12-15,142.33357371721698,145.6207335434512,140.61555168516296,145.34283447265625,36370000.0,144.447900390625,143.20752777099608,127.71076236724853,144.5992245447899,144.28092235060046,50.56581440420394,0.3183021941894424,0.2971993683996282,0.021102825789814206,144.462060546875,149.66906052811035,139.25506056563964,10.413999962470712,30552800.0,-0.05399781511730739,0.017608716925965773,142.82781982421875,142.08148193359375,5.005181858288239,3.4437073395798388
2021-12-16,146.06688789668678,146.5695899566881,142.5301031256864,143.36183166503906,33650000.0,144.59469299316407,143.3440966796875,127.92290214538575,144.40885640944362,144.2128415590774,54.27995303902438,0.19601485036622535,0.2769624647929476,-0.08094761442672227,144.28331298828124,149.37682322876992,139.18980274779256,10.187020480977367,31255600.0,-0.07478691229034917,-0.013629862213743182,145.34283447265625,146.16513061523438,4.03948683100171,2.817686398175952
2021-12-17,141.43139843606167,142.7558942261801,140.2404002149466,140.66221618652344,50416000.0,144.56725311279297,143.39372161865234,128.1058772277832,143.83245022130205,143.94983227222156,42.62466337595996,-0.11738205091950249,0.1980935616504576,-0.3154756125699601,143.88068161010742,148.76815017948633,138.9932130407285,9.77493713875782,31996000.0,0.4982466567607726,-0.01883078255321957,143.36183166503906,147.07525634765625,2.5154940112335,1.788322464575604
2021-12-20,138.9501458780245,140.71134455015442,138.27623682243168,140.5450897216797,27192000.0,144.41361389160156,143.42987823486328,128.31049129486084,143.32670245212938,143.69762912032957,49.34815755158925,-0.37092666820018394,0.0842895156803293,-0.4552161838805132,143.51745223999023,148.25288116672243,138.78202331325804,9.470857853464395,31671500.0,-0.46064741351951766,-0.000832678938375575,140.66221618652344,146.53135681152344,2.4351077277227375,1.7326167228929605
2021-12-21,140.988241195714,142.7901327368822,139.4488771998358,142.3966064453125,28756000.0,144.03676147460936,143.52036468505858,128.516209526062,143.18361075877294,143.6012570703283,55.19461755364699,-0.4176463115553588,-0.01609764976680833,-0.4015486617885505,143.3770393371582,148.0681279395509,138.68595073476553,9.382177204785364,31579600.0,0.05751691674021764,0.0131738271845665,140.5450897216797,146.8916473388672,3.3412555370464077,2.3464432337645764
2021-12-22,141.99464616719504,145.4014011115473,141.99464616719504,145.31703186035156,26322000.0,143.8609390258789,143.71819000244142,128.73756454467772,143.51182938978505,143.72835149921892,57.087613720660734,-0.21652210943386763,-0.05618254170022019,-0.16033956773364744,143.40845336914063,148.14472392962716,138.6721828086541,9.472541120973062,31534800.0,-0.08464320489636945,0.020509094197835864,142.3966064453125,144.7329559326172,3.406754944352258,2.344360396533643
2021-12-23,145.40137781045914,147.1318028392247,145.35373364931638,145.81475830078125,26384000.0,143.78927917480468,143.9034799194336,128.94544132232667,143.86612614532294,143.8829001511865,60.29618264360175,-0.016774005863567254,-0.04830083453288961,0.031526828669322354,143.44797973632814,148.2537120358916,138.64224743676468,9.611464599126919,31952000.0,0.0023554441151887318,0.0034251073948992072,145.31703186035156,142.82781982421875,1.778069189908308,1.2194027618525234
