Price,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volume_MA_20,Volume_Change,Returns,Close_Lag_1,Close_Lag_7,HL_Range,HL_Range_Pct
2021-11-09,175.7624969482422,179.68850708007812,175.07150268554688,178.81149291992188,85898000.0,171.43775024414063,169.5360205078125,166.639135055542,172.00356008152352,170.09845663810304,61.2217994707414,1.9051034434204723,0.8653333235308722,1.0397701198896,170.13415069580077,177.96903104701548,162.29927034458606,15.669760702429414,69603900.0,0.3971698113207547,0.025007238016599764,174.44900512695312,168.6215057373047,4.61700439453125,2.582051253606449
2021-11-10,178.19349670410156,180.2725067138672,173.1544952392578,174.1024932861328,80548000.0,171.88554992675782,169.5472802734375,166.70150253295898,172.32647288223262,170.39505194536451,52.96840937627583,1.9314209368681077,1.0785508461983193,0.8528700906697884,170.62857513427736,178.13142953403312,163.1257207345216,15.005708799511524,71211200.0,-0.06228317306572917,-0.026334994227121156,178.81149291992188,165.90550231933594,7.118011474609375,4.088402951766528
2021-11-11,175.64999389648438,177.16200256347656,173.37350463867188,173.625,45288000.0,172.01519927978515,169.54078033447266,166.76022254943848,172.52624628496605,170.634307356819,59.748310178205706,1.8919389281470558,1.2412284625880667,0.650710465558989,171.06017532348633,178.18144298779484,163.93890765917783,14.24253532861701,71366100.0,-0.4377514028902021,-0.0027425987825921982,174.1024932861328,165.6374969482422,3.7884979248046875,2.1820002446679263
2021-11-12,174.25,177.0364990234375,172.3524932861328,176.25750732421875,53788000.0,172.77879943847657,169.60281036376952,166.8399600982666,173.10028644485106,171.0508406877375,63.83837683913906,2.049445757113574,1.4028719214931682,0.6465738356204058,171.35050048828126,178.83155795194688,163.86944302461563,14.962114927331243,68875600.0,0.18768768768768762,0.015162029225161966,173.625,169.1999969482422,4.6840057373046875,2.657478713056258
2021-11-15,176.85000610351562,179.69400024414062,176.29049682617188,177.28399658203125,58594000.0,173.9166488647461,169.67044036865235,166.89066009521486,173.74393415826341,171.51255593916665,62.03369220762687,2.2313782190967686,1.5685731810138883,0.6628050380828803,171.59785003662108,179.52978543762978,163.66591463561238,15.863870802017402,68631200.0,0.08935078456161216,0.0058238044631160335,176.25750732421875,173.85000610351562,3.40350341796875,1.9198029622453328
2021-11-16,176.9499969482422,178.8249969482422,176.25750732421875,177.03500366210938,44342000.0,175.0563995361328,169.7018505859375,166.9308351135254,174.25025254347048,171.9216261408661,60.68890746470485,2.3286264026043852,1.7205838253319878,0.6080425772723974,171.8392250061035,180.13475100344198,163.54369900876503,16.591051994676945,68462200.0,-0.24323309553879235,-0.001404486161877938,177.28399658203125,175.94949340820312,2.5674896240234375,1.450272302602807
2021-11-17,178.23599243164062,179.3625030517578,177.2675018310547,177.4499969482422,51206000.0,175.88139953613282,169.72535064697266,166.98995262145996,174.74252091343536,172.33113508956063,57.90952596856003,2.411385823874724,1.8587442250405353,0.5526415988341888,172.17407455444337,180.81830872144323,163.5298403874435,17.28846833399973,68882700.0,0.1547968066393035,0.0023441312596286235,177.03500366210938,174.44900512695312,2.095001220703125,1.180614965755218
2021-11-18,178.3175048828125,185.2100067138672,178.0500030517578,184.8029937744141,114070000.0,176.97669830322266,169.93725067138672,167.08121757507325,176.29028596897055,173.25497647362386,72.46090357868128,3.035309495346695,2.0940572791017673,0.9412522162449277,172.82669906616212,183.14505306362489,162.50834506869936,20.63670799492553,72704800.0,1.2276686325821191,0.04143700734081501,177.4499969482422,178.81149291992188,7.160003662109375,3.874398090568528
2021-11-19,185.63450622558597,188.1074981689453,183.78599548339844,183.82850646972656,98734000.0,177.764599609375,170.14467071533204,167.16232261657714,177.45001219985608,174.0382009177796,76.14211887455095,3.411811282076485,2.357608079696711,1.054203202379774,173.67924957275392,184.6877162086726,162.67078293683522,22.016933271837388,74502400.0,-0.13444376260191115,-0.005273114275827551,184.8029937744141,174.1024932861328,4.321502685546875,2.3508338116529024
2021-11-22,183.81900024414065,185.67300415039065,178.375,178.6284942626953,96844000.0,178.18254852294922,170.26007049560548,167.2247300720215,177.63131713260057,174.37822264703263,66.56510210546057,3.2530944855679422,2.5367053608709575,0.7163891246969847,174.30974960327148,184.9075879122585,163.71191129428448,21.195676617974016,77118600.0,-0.019142342050357475,-0.02828730052206352,183.82850646972656,173.625,7.298004150390653,4.085576705168905
