Price,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volume_MA_20,Volume_Change,Returns,Close_Lag_1,Close_Lag_7,HL_Range,HL_Range_Pct
2021-11-09,325.5862019162056,327.141180927912,323.09440972505246,324.46588134765625,21307400.0,320.7552154541016,294.6235070800781,260.14266876220705,317.2476348449997,307.17853850131223,84.68629344000014,10.069096343687477,8.582527721753584,1.486568621933893,308.3579925537109,335.2739552860028,281.44202982141906,53.83192546458372,24526070.0,0.019639182657797738,-0.003086166241538235,325.4703369140625,320.2839050292969,4.0467712028595315,1.2472100875603398
2021-11-10,323.1330579322974,323.19100453286666,318.6420195419929,319.4919128417969,25500900.0,321.49213256835935,295.18213439941405,260.6227442932129,317.5929083829685,308.0906403043111,73.33480013480832,9.502268078657437,8.766475793134354,0.7357922855230825,310.0235427856445,335.2295902879308,284.8174952833582,50.41209500457262,24630300.0,0.19680955912030562,-0.015329711972180804,324.46588134765625,318.1107788085937,4.548984990873748,1.423818509336189
2021-11-11,319.92653686758166,322.3603824769051,319.21184248871543,321.0661926269531,16849800.0,322.272509765625,295.77321350097657,261.0817610931397,318.12725980512,309.05179232821047,77.07683630692159,9.075467476909523,8.828274129889389,0.24719334702013462,311.4568161010742,335.684590302595,287.2290418995534,48.455548403041576,24109645.0,-0.3392468501111725,0.004927447994390377,319.4919128417969,321.74224853515625,3.1485399881896683,0.9806513611503026
2021-11-12,322.505291202805,325.7021398000391,322.37973040709574,325.2095642089844,23831000.0,322.76507568359375,296.4602960205078,261.5949345397949,319.2168450980222,310.2486643193789,80.92137998534598,8.968180778643273,8.856255459640165,0.11192531900310776,313.0267532348633,336.4974151332676,289.55609133645896,46.94132379680866,24031955.0,0.4143194577977187,0.012905038515984346,321.0661926269531,322.58258056640625,3.3224093929433707,1.0216210587239503
2021-11-15,326.0015990969875,326.3299730586914,322.6115748999374,324.58184814453125,16723000.0,323.4121826171875,297.1350158691406,262.06807525634764,320.0422301821005,311.3103816397606,78.90869272403164,8.731848542339947,8.831374076180122,-0.09952553384017548,314.41656799316405,337.1171536040458,291.7159823822823,45.40117122176355,23731640.0,-0.2982669631991943,-0.001930189433327234,325.2095642089844,324.93914794921875,3.7183981587539847,1.1455964589548582
2021-11-16,324.20502295204886,329.0244635732262,324.04085078066214,327.90411376953125,20886800.0,324.028369140625,297.89472595214846,262.5584989929199,321.25175073401294,312.53954698270655,73.15751574512592,8.71220375130639,8.807540011205376,-0.09533625989898553,315.9270965576172,337.95279526333445,293.9013978518999,44.05139741143455,23891875.0,0.2489864258805239,0.010235525011616398,324.58184814453125,324.5721130371094,4.983612792564088,1.5198384476709679
2021-11-17,327.9525816501936,331.0972263739965,327.04305127550737,328.1267395019531,19053400.0,324.58278503417966,298.65830993652344,263.0332918548584,322.3094413136961,313.6941538359841,72.41510705154039,8.615287477712002,8.7690895045067,-0.15380202679469868,317.4883575439453,338.2247083635021,296.75200672438854,41.47270163911355,24017690.0,-0.0877779267288431,0.0006789354664160641,327.90411376953125,325.4703369140625,4.054175098489111,1.2355515751757191
2021-11-18,327.2172336418868,331.3488322251063,326.1915979558552,330.2070617675781,22463500.0,325.1095764160156,299.5206756591797,263.5232360839844,323.52445984506255,314.9173322012873,67.58442266384296,8.607127643775243,8.736697132360408,-0.12956948858516526,318.9918640136719,338.76938987036374,299.21433815698003,39.555051713383705,24294960.0,0.17897593080500074,0.006339996151434102,328.1267395019531,324.46588134765625,5.157234269251148,1.5618182850617397
2021-11-19,331.5326605674157,333.9129065317172,331.10692167581175,331.9873962402344,21963400.0,325.8511047363281,300.4483947753906,264.02117027282713,324.82645005970437,316.18178138935747,74.93734253369797,8.644668670346903,8.718291439957708,-0.0736227696108056,320.6616500854492,338.75449508233777,302.5688050885606,36.185689993777146,24520665.0,-0.02226278184610586,0.005391569953489883,330.2070617675781,319.4919128417969,2.8059848559054785,0.8452082481694569
2021-11-22,333.44845158059155,338.33476348925745,328.542798641945,328.813720703125,31031100.0,326.18544311523436,301.2879162597656,264.50194091796874,325.43987631253833,317.11748059778466,62.92056892925409,8.322395714753668,8.6391122949169,-0.31671658016323256,322.2224945068359,337.02408168329316,307.42090733037867,29.603174352914493,25194495.0,0.4128550224464336,-0.009559626579356162,331.9873962402344,321.0661926269531,9.791964847312443,2.977967229096648
