Price,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volume_MA_20,Volume_Change,Returns,Close_Lag_1,Close_Lag_7,HL_Range,HL_Range_Pct
2021-11-08,148.29905483485294,148.45577097835087,147.07473798616405,147.34898376464844,55020900.0,147.10787353515624,144.35293731689453,133.78629203796388,146.5869472982648,145.1203684396728,56.55835369453458,1.466578858591987,1.2099027357749357,0.2566761228170513,145.06719741821288,151.3724886354045,138.76190620102128,12.610582434383218,70108925.0,-0.1595230348329385,-0.005552602305402443,148.17172241210938,149.21743774414062,1.3810329921868174,0.9372531502440881
2021-11-09,147.1139127718246,148.3186363926463,146.97678987957883,147.7113800048828,56787900.0,147.2751235961914,144.3120574951172,133.82805168151856,146.75993694543678,145.31229522228094,56.166693117609576,1.44764172315584,1.2574505332511166,0.1901911899047235,145.53274383544922,151.09683633821086,139.96865133268759,11.128185005523278,69296525.0,0.03211506900105232,0.002459441734686152,147.34898376464844,146.50830078125,1.3418465130674804,0.9084246000701663
2021-11-10,146.93762626246985,147.04536675115244,144.81221384507222,144.88076782226562,65187100.0,147.20528259277344,144.2397982788086,133.8610124206543,146.47083400341046,145.2803302296872,46.05298965954854,1.1905037737232647,1.2440611813455462,-0.05355740762228156,145.88609924316407,150.12624464795763,141.6459538383705,8.480290809587132,68617745.0,0.14790474731412862,-0.01916312868056358,147.7113800048828,145.68679809570312,2.233152906080221,1.5413729093565893
2021-11-11,145.89938743250096,146.35971678839883,144.64567331029048,144.83177185058594,41000000.0,146.76671600341797,144.15325927734375,133.91791831970215,146.2186705952836,145.24710368308712,48.1451643804123,0.9715669121964936,1.1895623275157359,-0.21799541531924227,146.0976364135742,149.58246459472502,142.6128082324234,6.9696563623016345,67172390.0,-0.37104120293739096,-0.0003381813363924069,144.88076782226562,146.72344970703125,1.7140434781083513,1.1834720077005099
2021-11-12,145.38024345128613,147.30976761215257,144.4497658225827,146.908203125,63804000.0,146.80670623779298,144.08595001220704,134.01017539978028,146.32475252293227,145.3701480861918,54.272618193807595,0.9546044367404818,1.1425707493606851,-0.18796631262020336,146.36018295288085,149.16039730442662,143.55996860133507,5.600428703091552,66965575.0,0.5561951219512196,0.014336849213970826,144.83177185058594,148.16116333007812,2.8600017895698784,1.9467951610138372
2021-11-15,147.28039221661786,148.75937630755206,146.3597036966309,146.91799926757812,59222800.0,146.92982635498046,144.00612243652344,134.0918709564209,146.41602125287778,145.48480372925744,52.540635886581114,0.9312175236203473,1.1003001042126175,-0.16908258059227022,146.5395965576172,148.9557445987553,144.12344851647907,4.83229608227623,65647255.0,-0.07180114099429502,6.668206655402464e-05,146.908203125,147.642822265625,2.399672610921158,1.6333414713541623
2021-11-16,146.8592730453793,148.37742909241703,146.2715949157919,147.89749145507812,59256200.0,147.04723052978517,143.8991342163086,134.17432693481445,146.643939745524,145.6635213385775,56.504454519378555,0.9804184069464839,1.0763237647593908,-0.09590535781290699,146.65991287231446,149.09580949928338,144.22401624534555,4.871793253937824,64791120.0,0.0005639719837629009,0.006666931161484646,146.91799926757812,148.17172241210938,2.1058341766251374,1.4238471226976532
2021-11-17,147.89750446385924,151.81531915164356,147.88771530743946,150.3363494873047,88807000.0,147.2647491455078,143.87182891845703,134.27408760070801,147.21200278272102,146.00965675700175,53.36584317977144,1.2023460257192653,1.1015282169513658,0.10081780876789947,146.87772445678712,149.79012230794328,143.96532660563096,5.824795702312315,66310530.0,0.4986954951549374,0.016490192012265092,147.89749145507812,147.34898376464844,3.9276038442041,2.6125443763923313
2021-11-18,150.55176752548036,155.40984733718284,149.90532478549125,154.62628173828125,137827700.0,147.96309509277344,143.95066497802733,134.37850593566895,148.35266108357644,146.64792527413354,72.29925141041655,1.7047358094428944,1.2221697354496714,0.48256607399322293,147.2992721557617,151.80214179860718,142.79640251291625,9.005739285690936,70130865.0,0.5519913970745549,0.02853556219508202,150.3363494873047,147.7113800048828,5.504522551691593,3.5598880667702324
2021-11-19,154.4108572720638,157.7116261354738,153.313873999746,157.25128173828125,117305600.0,148.8710510253906,144.18175903320312,134.49812088012695,149.72167964583872,147.43335908629263,78.9027415063946,2.2883205595460936,1.435399900268956,0.8529206592771377,147.89070205688478,154.12870680445678,141.65269730931277,12.476009495144012,73051975.0,-0.14889677474121676,0.016976415461137817,154.62628173828125,144.88076782226562,4.3977521357278135,2.7966399301260667
2021-11-22,158.35803684704905,162.29544415495414,157.69201563177705,157.71160888671875,117467900.0,149.90731353759764,144.41071472167968,134.61930618286132,150.95089952905101,148.1947109233612,78.27694854610023,2.7561886056898004,1.6995576413531248,1.0566309643366756,148.50759353637696,156.00972725639633,141.0054598163576,15.004267440038745,76389340.0,0.0013835656609744174,0.0029273347940250716,157.25128173828125,144.83177185058594,4.603428523177087,2.918890090382403
2021-11-23,157.8095475198677,158.4755836899061,155.79187564508103,158.09359741210938,96041900.0,150.9455352783203,144.67528259277344,134.7467887878418,152.0497761264446,148.9279617743796,77.02878222408246,3.1218143520650017,1.9840089834955004,1.1378053685695013,149.11032943725587,157.64349271379348,140.57716616071826,17.066326553075214,78146765.0,-0.18239876596074334,0.0024220698025152476,157.71160888671875,146.908203125,2.6837080448250674,1.697543789726873
2021-11-24,157.44711907207267,158.80855857074818,156.35992530368637,158.6126708984375,69463600.0,152.3187255859375,144.93243133544922,134.87988899230956,153.05945224521275,149.64534763542093,79.85067190170355,3.4141046097918206,2.2700281087547647,1.144076501037056,149.76200408935546,159.11139217356703,140.4126160051439,18.698776168423137,78815200.0,-0.2767365077117383,0.003283330222254577,158.09359741210938,146.91799926757812,2.4486332670618083,1.5437816242497495
